transaction_id,user_id,account_age_hours,amount,country,billing_country,ip_country,device_id,card_hash,payment_method,currency,timestamp,card_attempts_last_1h,transactions_last_24h,email_age_days,is_vpn,has_chargeback_history,geo_mismatch,ip_billing_mismatch,new_account,high_amount,high_velocity,fresh_email,risk_score,decision,is_fraud
172,2254,441,1429.74,RO,IT,RO,device_3268,card_2387,wallet,EUR,2025-05-30 02:06:00,7,16,71,1,0,1,1,0,1,1,0,75,block,1
173,632,6933,1184.67,FR,RO,CO,device_1963,card_4770,paypal,GBP,2025-04-03 05:25:00,7,18,18,1,0,1,1,0,1,1,0,75,block,1
174,1017,5817,253.68,CO,ES,CO,device_2643,card_3274,paypal,USD,2025-01-20 06:52:00,1,4,132,0,0,1,1,0,0,0,0,35,review,0
175,1826,6130,589.75,CO,BR,DE,device_1413,card_202,paypal,EUR,2025-02-23 18:45:00,7,3,59,0,1,1,1,0,0,1,0,75,block,1
176,1866,3390,784.07,GB,RO,FR,device_1795,card_3707,paypal,EUR,2025-02-24 15:52:00,1,4,11,1,0,1,1,0,0,0,0,45,review,0
177,674,3997,776.41,BR,DE,GB,device_2294,card_3493,paypal,EUR,2025-05-26 05:26:00,7,6,95,1,1,1,1,0,0,1,0,85,block,1
178,809,7366,890.34,PL,ES,IT,device_843,card_2281,wallet,EUR,2025-04-16 02:28:00,2,18,95,1,1,1,1,0,0,0,0,65,3ds_required,1
179,467,4299,1007.7,RO,BR,GB,device_2446,card_3184,wallet,USD,2025-04-17 20:39:00,2,12,180,1,0,1,1,0,1,0,0,55,3ds_required,0
180,1219,1389,1009.8,GB,FR,IT,device_1251,card_959,card,USD,2025-05-07 05:40:00,3,17,198,1,0,1,1,0,1,0,0,55,3ds_required,1
181,1733,3044,732.57,BR,DE,BR,device_684,card_4012,paypal,EUR,2025-02-04 01:26:00,6,15,317,0,1,1,1,0,0,1,0,75,block,0
182,1985,2237,296.72,PL,BR,BR,device_2675,card_4055,paypal,GBP,2025-03-31 12:22:00,7,15,250,0,0,1,0,0,0,1,0,40,review,0
183,2316,506,1194.84,IT,NL,ES,device_1126,card_1842,wallet,USD,2025-01-31 14:54:00,8,19,253,0,0,1,1,0,1,1,0,65,3ds_required,1
184,2225,6011,815.35,ES,RO,BR,device_896,card_3483,card,GBP,2025-06-01 02:38:00,4,10,16,1,1,1,1,0,0,0,0,65,3ds_required,1
185,357,7194,1298.61,FR,IT,IT,device_3321,card_4817,wallet,USD,2025-06-06 17:58:00,10,14,84,0,0,1,0,0,1,1,0,50,3ds_required,0
186,244,5748,800.76,CO,BR,DE,device_1326,card_2398,paypal,GBP,2025-02-18 16:02:00,9,4,69,1,0,1,1,0,0,1,0,65,3ds_required,0
187,520,2175,378.27,GB,IT,PL,device_2005,card_1165,wallet,GBP,2025-02-18 22:02:00,7,13,231,0,0,1,1,0,0,1,0,55,3ds_required,1
188,1140,6047,684.77,RO,GB,CO,device_11,card_764,wallet,USD,2025-04-26 13:39:00,6,3,273,1,0,1,1,0,0,1,0,65,3ds_required,0
189,868,8106,406.46,NL,GB,BR,device_2368,card_1070,wallet,USD,2025-05-24 12:09:00,6,2,23,0,1,1,1,0,0,1,0,75,block,1
190,648,7231,687.49,PL,IT,DE,device_2663,card_2473,card,USD,2025-01-17 23:48:00,6,9,42,1,0,1,1,0,0,1,0,65,3ds_required,1
191,1252,3837,646.7,FR,FR,ES,device_875,card_3907,card,EUR,2025-04-19 01:49:00,4,17,348,1,0,0,1,0,0,0,0,25,approve,0
192,34,5630,1226.58,PL,DE,RO,device_291,card_1876,paypal,EUR,2025-05-14 00:45:00,2,4,160,1,1,1,1,0,1,0,0,75,block,1
193,546,2341,107.28,CO,ES,CO,device_2663,card_1345,paypal,USD,2025-05-12 12:21:00,4,5,210,1,0,1,1,0,0,0,0,45,review,0
194,356,1647,214.32,FR,CO,PL,device_1440,card_3518,paypal,EUR,2025-02-15 02:35:00,5,3,127,1,0,1,1,0,0,0,0,45,review,0
195,1236,3367,779.03,BR,IT,PL,device_1211,card_448,card,USD,2025-03-12 05:57:00,2,8,255,0,0,1,1,0,0,0,0,35,review,0
196,1480,5186,202.31,CO,PL,GB,device_2238,card_1416,paypal,EUR,2025-01-04 00:55:00,10,3,7,1,0,1,1,0,0,1,0,65,3ds_required,1
197,248,6521,762.38,BR,PL,PL,device_2875,card_3296,card,GBP,2025-04-08 16:17:00,9,20,78,1,0,1,0,0,0,1,0,50,3ds_required,1
198,2095,3330,1461.6,DE,BR,GB,device_1601,card_4805,wallet,GBP,2025-05-04 23:34:00,2,10,357,1,0,1,1,0,1,0,0,55,3ds_required,1
199,354,7119,178.4,CO,CO,ES,device_1267,card_1439,card,EUR,2025-05-09 20:51:00,3,1,83,1,1,0,1,0,0,0,0,45,review,0
200,2143,8475,1175.57,NL,DE,GB,device_520,card_2202,wallet,EUR,2025-05-21 10:25:00,1,11,219,1,0,1,1,0,1,0,0,55,3ds_required,1
201,2362,1263,746.74,BR,GB,ES,device_2047,card_4644,card,USD,2025-01-29 15:17:00,5,4,293,0,0,1,1,0,0,0,0,35,review,0
202,2085,43,70.84,ES,IT,ES,device_1933,card_2982,paypal,EUR,2025-02-02 13:53:00,1,18,365,1,0,1,1,0,0,0,0,45,review,0
203,1319,4068,627.3,GB,NL,FR,device_2342,card_3055,card,GBP,2025-05-03 13:48:00,1,6,114,0,1,1,1,0,0,0,0,55,3ds_required,1
204,1906,4626,1161.42,NL,GB,FR,device_2266,card_3742,card,USD,2025-02-06 12:44:00,5,19,155,0,1,1,1,0,1,0,0,65,3ds_required,1
205,2021,3202,1100.03,BR,IT,DE,device_27,card_3360,card,EUR,2025-04-09 14:02:00,6,1,171,0,1,1,1,0,1,1,0,85,block,0
206,1260,1704,311.77,IT,PL,RO,device_246,card_1167,wallet,USD,2025-01-17 22:26:00,1,8,266,1,1,1,1,0,0,0,0,65,3ds_required,1
207,348,1566,760.61,PL,FR,CO,device_2326,card_511,paypal,GBP,2025-06-25 12:44:00,3,8,149,1,1,1,1,0,0,0,0,65,3ds_required,0
208,1610,5346,480.5,NL,IT,FR,device_831,card_1116,wallet,EUR,2025-01-29 06:59:00,2,6,230,1,1,1,1,0,0,0,0,65,3ds_required,1
209,2196,5871,1447.13,IT,RO,NL,device_1898,card_2171,card,EUR,2025-01-29 16:37:00,5,20,20,0,1,1,1,0,1,0,0,65,3ds_required,1
210,1017,5829,597.39,ES,NL,NL,device_3360,card_1425,card,USD,2025-06-05 13:48:00,8,18,281,0,0,1,0,0,0,1,0,40,review,0
211,1893,1670,1206.83,DE,FR,ES,device_253,card_1821,card,EUR,2025-05-30 22:41:00,7,12,351,0,1,1,1,0,1,1,0,85,block,0
212,308,358,1495.76,IT,RO,DE,device_377,card_2717,card,EUR,2025-06-21 12:53:00,8,2,86,1,1,1,1,0,1,1,0,95,block,1
213,1568,6991,263.35,IT,DE,NL,device_1147,card_3654,card,EUR,2025-04-22 19:04:00,10,20,125,1,1,1,1,0,0,1,0,85,block,1
214,2256,7849,96.16,NL,PL,DE,device_1718,card_1634,wallet,GBP,2025-02-15 08:32:00,9,1,195,1,1,1,1,0,0,1,0,85,block,1
215,1986,5637,1369.45,BR,GB,PL,device_1108,card_1474,card,USD,2025-04-19 16:50:00,4,1,143,0,1,1,1,0,1,0,0,65,3ds_required,1
216,2393,3814,1461.1,FR,IT,IT,device_1092,card_4372,wallet,EUR,2025-05-20 02:11:00,4,19,198,1,0,1,0,0,1,0,0,40,review,0
217,722,3876,890.82,GB,CO,ES,device_2882,card_2881,wallet,GBP,2025-01-26 20:51:00,10,7,252,1,0,1,1,0,0,1,0,65,3ds_required,1
218,370,921,352.77,IT,ES,BR,device_1958,card_6,paypal,GBP,2025-02-06 16:12:00,3,11,90,1,0,1,1,0,0,0,0,45,review,0
219,90,2421,881.98,DE,FR,BR,device_1495,card_595,paypal,GBP,2025-06-21 11:19:00,7,19,51,1,1,1,1,0,0,1,0,85,block,1
220,646,7158,1188.8,RO,GB,DE,device_2897,card_4604,wallet,GBP,2025-05-24 06:25:00,6,8,340,0,1,1,1,0,1,1,0,85,block,1
221,1207,2087,270.67,ES,CO,PL,device_3485,card_4649,card,EUR,2025-04-20 15:52:00,6,20,113,0,1,1,1,0,0,1,0,75,block,1
222,319,3900,523.48,GB,DE,FR,device_3366,card_2751,paypal,EUR,2025-02-18 06:43:00,4,8,354,0,1,1,1,0,0,0,0,55,3ds_required,1
223,443,21,76.98,RO,PL,DE,device_1696,card_4040,paypal,USD,2025-04-10 09:36:00,7,4,245,0,0,1,1,1,0,1,0,70,block,1
224,137,4832,35.02,NL,FR,FR,device_1401,card_1394,paypal,EUR,2025-05-14 06:05:00,2,18,47,1,1,1,0,0,0,0,0,50,3ds_required,1
225,1767,2704,912.94,PL,DE,ES,device_415,card_2713,card,EUR,2025-03-16 12:10:00,9,18,135,1,1,1,1,0,0,1,0,85,block,1
226,204,6438,859.8,RO,DE,ES,device_1478,card_32,paypal,EUR,2025-02-23 14:54:00,10,16,102,0,0,1,1,0,0,1,0,55,3ds_required,1
227,1196,1343,712.99,FR,NL,PL,device_1929,card_4007,wallet,USD,2025-01-17 14:10:00,9,13,94,1,1,1,1,0,0,1,0,85,block,1
228,1826,732,398.63,RO,NL,IT,device_3429,card_2201,wallet,EUR,2025-01-28 12:17:00,2,3,342,1,1,1,1,0,0,0,0,65,3ds_required,0
229,2416,3728,832.63,PL,BR,PL,device_2194,card_3890,wallet,EUR,2025-03-28 16:49:00,5,3,202,0,0,1,1,0,0,0,0,35,review,0
230,493,7358,263.45,DE,IT,IT,device_517,card_350,paypal,EUR,2025-06-29 21:51:00,7,7,321,0,1,1,0,0,0,1,0,60,3ds_required,1
231,275,1426,585.21,PL,BR,GB,device_1132,card_4258,paypal,EUR,2025-05-24 04:29:00,10,19,267,1,0,1,1,0,0,1,0,65,3ds_required,1
232,608,1642,1387.77,CO,FR,NL,device_2194,card_2817,paypal,USD,2025-03-11 17:32:00,8,19,311,1,0,1,1,0,1,1,0,75,block,1
233,1651,2357,929.28,PL,ES,PL,device_1358,card_1947,card,GBP,2025-03-28 12:15:00,5,12,10,1,1,1,1,0,0,0,0,65,3ds_required,1
234,2014,1610,1458.88,IT,DE,NL,device_3047,card_3630,paypal,USD,2025-05-13 16:10:00,7,20,330,0,0,1,1,0,1,1,0,65,3ds_required,1
235,1668,7938,1140.44,GB,ES,BR,device_3242,card_1303,card,USD,2025-05-10 04:09:00,9,13,69,0,0,1,1,0,1,1,0,65,3ds_required,1
236,823,945,377.99,RO,ES,GB,device_2887,card_1632,paypal,USD,2025-05-30 21:57:00,8,17,203,0,0,1,1,0,0,1,0,55,3ds_required,1
237,2003,7309,270.49,RO,CO,BR,device_1433,card_2821,card,USD,2025-05-17 08:15:00,2,10,14,1,0,1,1,0,0,0,0,45,review,0
238,668,3512,1286.38,IT,IT,NL,device_2669,card_3355,wallet,EUR,2025-06-07 09:37:00,1,16,67,0,0,0,1,0,1,0,0,25,approve,0
239,917,4136,914.47,NL,NL,PL,device_1543,card_2857,paypal,USD,2025-02-09 17:22:00,8,10,346,1,0,0,1,0,0,1,0,45,review,0
240,31,8381,1499.15,GB,BR,CO,device_2495,card_2316,paypal,GBP,2025-01-20 16:18:00,8,3,172,1,1,1,1,0,1,1,0,95,block,0
241,1070,4896,286.6,BR,IT,ES,device_3300,card_4916,paypal,GBP,2025-02-28 04:17:00,3,1,335,1,1,1,1,0,0,0,0,65,3ds_required,1
242,1715,6629,585.47,ES,CO,CO,device_3343,card_1556,paypal,GBP,2025-05-10 20:45:00,4,18,326,1,1,1,0,0,0,0,0,50,3ds_required,1
243,697,2968,444.21,RO,DE,NL,device_2971,card_4580,card,GBP,2025-06-13 18:22:00,6,3,113,1,0,1,1,0,0,1,0,65,3ds_required,1
244,1258,6890,1183.2,GB,GB,NL,device_2399,card_2409,paypal,EUR,2025-03-27 15:48:00,1,19,297,0,1,0,1,0,1,0,0,45,review,0
245,797,8200,184.12,PL,BR,NL,device_1693,card_443,card,EUR,2025-02-06 11:06:00,6,14,291,1,0,1,1,0,0,1,0,65,3ds_required,1
246,739,1325,733.93,DE,GB,ES,device_20,card_3704,paypal,EUR,2025-05-19 13:42:00,3,19,81,1,0,1,1,0,0,0,0,45,review,0
247,531,7106,952.06,PL,PL,RO,device_1571,card_39,card,GBP,2025-02-06 07:15:00,6,1,164,0,0,0,1,0,0,1,0,35,review,0
248,17,4077,343.27,GB,NL,DE,device_421,card_3143,wallet,GBP,2025-02-25 17:26:00,3,3,23,1,1,1,1,0,0,0,0,65,3ds_required,1
249,2132,8588,510.06,DE,GB,RO,device_1472,card_1544,card,USD,2025-01-04 11:33:00,4,8,67,0,0,1,1,0,0,0,0,35,review,0
250,2416,8268,257.63,GB,ES,PL,device_2623,card_2096,wallet,GBP,2025-01-09 20:16:00,10,2,338,0,0,1,1,0,0,1,0,55,3ds_required,1
251,475,6829,669.25,FR,BR,NL,device_1944,card_1255,card,GBP,2025-05-05 20:02:00,1,10,215,0,1,1,1,0,0,0,0,55,3ds_required,1
252,562,6863,1246.83,FR,BR,CO,device_483,card_2316,card,EUR,2025-04-01 14:39:00,4,20,102,1,0,1,1,0,1,0,0,55,3ds_required,1
253,1679,4840,244.76,BR,RO,IT,device_2819,card_3938,paypal,EUR,2025-01-01 11:57:00,1,3,56,1,0,1,1,0,0,0,0,45,review,0
254,369,8384,117.2,FR,NL,IT,device_1871,card_2426,paypal,USD,2025-01-10 02:48:00,2,6,20,1,1,1,1,0,0,0,0,65,3ds_required,0
255,1281,6980,1109.12,FR,ES,ES,device_3490,card_1134,wallet,GBP,2025-02-01 00:58:00,6,12,224,1,0,1,0,0,1,1,0,60,3ds_required,1
256,1404,2997,175.18,PL,RO,NL,device_3424,card_3160,wallet,USD,2025-05-26 14:48:00,7,6,57,0,0,1,1,0,0,1,0,55,3ds_required,0
257,653,1700,626.96,CO,RO,CO,device_2779,card_3590,card,GBP,2025-03-11 03:09:00,6,20,14,0,1,1,1,0,0,1,0,75,block,0
258,463,6739,663.83,FR,NL,GB,device_51,card_4300,wallet,GBP,2025-05-12 18:12:00,10,8,342,1,0,1,1,0,0,1,0,65,3ds_required,1
259,1019,7896,521.9,PL,DE,BR,device_2511,card_448,card,GBP,2025-06-20 02:19:00,3,17,240,1,0,1,1,0,0,0,0,45,review,0
260,307,8056,484.35,GB,NL,ES,device_2077,card_1825,wallet,GBP,2025-03-10 22:17:00,7,8,40,1,1,1,1,0,0,1,0,85,block,0
261,1836,1443,1285.6,RO,GB,FR,device_2038,card_146,card,USD,2025-03-17 01:32:00,1,18,281,0,0,1,1,0,1,0,0,45,review,0
262,2475,4991,1335.72,BR,IT,RO,device_1397,card_2977,card,EUR,2025-06-03 16:52:00,8,11,286,1,1,1,1,0,1,1,0,95,block,1
263,468,1597,1140.18,IT,ES,GB,device_1455,card_2392,wallet,GBP,2025-03-10 01:33:00,2,2,84,1,0,1,1,0,1,0,0,55,3ds_required,0
264,1677,1753,385.16,IT,IT,FR,device_3491,card_3219,card,USD,2025-05-31 02:31:00,4,11,55,1,0,0,1,0,0,0,0,25,approve,0
265,2412,2019,1159.36,RO,RO,CO,device_2066,card_1103,paypal,EUR,2025-04-07 13:11:00,1,18,221,1,0,0,1,0,1,0,0,35,review,0
266,2370,2846,1097.09,DE,FR,PL,device_2694,card_4920,wallet,USD,2025-04-02 18:29:00,7,14,311,0,1,1,1,0,1,1,0,85,block,1
267,1405,4820,682.0,DE,DE,PL,device_2468,card_4197,paypal,GBP,2025-04-10 17:24:00,6,18,323,0,0,0,1,0,0,1,0,35,review,0
268,859,4761,1031.48,DE,DE,BR,device_2223,card_2641,wallet,EUR,2025-05-19 11:52:00,6,18,245,1,1,0,1,0,1,1,0,75,block,0
269,1731,210,786.48,ES,PL,DE,device_218,card_464,card,USD,2025-05-17 13:36:00,3,10,349,1,0,1,1,0,0,0,0,45,review,0
270,255,4836,309.98,BR,ES,GB,device_3335,card_3708,card,GBP,2025-06-08 00:30:00,9,8,331,1,0,1,1,0,0,1,0,65,3ds_required,1
271,1179,770,1390.09,PL,PL,GB,device_2262,card_441,card,GBP,2025-02-15 18:07:00,4,20,226,0,1,0,1,0,1,0,0,45,review,0
272,2411,3219,1165.34,IT,NL,RO,device_727,card_611,card,EUR,2025-05-14 19:36:00,9,4,193,0,1,1,1,0,1,1,0,85,block,1
273,1083,2132,245.59,NL,ES,GB,device_1911,card_1269,card,EUR,2025-06-19 01:14:00,6,20,26,1,1,1,1,0,0,1,0,85,block,0
274,2254,5867,113.96,GB,BR,IT,device_754,card_4265,card,GBP,2025-01-30 00:18:00,7,18,274,1,0,1,1,0,0,1,0,65,3ds_required,1
275,874,5438,499.94,NL,IT,CO,device_2173,card_3891,wallet,GBP,2025-01-02 14:27:00,2,12,228,0,0,1,1,0,0,0,0,35,review,0
276,164,5259,575.15,FR,PL,NL,device_2213,card_2317,card,GBP,2025-05-30 15:50:00,6,17,260,1,1,1,1,0,0,1,0,85,block,1
277,789,5249,773.27,FR,DE,BR,device_2185,card_61,wallet,EUR,2025-02-08 08:55:00,4,14,53,0,1,1,1,0,0,0,0,55,3ds_required,1
278,296,2520,40.51,GB,ES,FR,device_301,card_445,card,USD,2025-04-12 14:18:00,2,19,116,1,1,1,1,0,0,0,0,65,3ds_required,1
279,1657,7095,478.02,PL,FR,BR,device_25,card_519,wallet,GBP,2025-01-09 06:51:00,2,12,257,0,1,1,1,0,0,0,0,55,3ds_required,0
280,1235,1418,425.87,RO,PL,PL,device_3368,card_253,paypal,EUR,2025-04-08 02:45:00,4,5,200,1,0,1,0,0,0,0,0,30,review,0
281,1221,6114,1436.3,ES,BR,BR,device_580,card_1010,card,EUR,2025-04-15 06:14:00,10,13,275,0,1,1,0,0,1,1,0,70,block,1
282,1409,3470,621.92,BR,DE,DE,device_754,card_1809,wallet,USD,2025-02-05 09:01:00,2,6,343,0,1,1,0,0,0,0,0,40,review,0
283,2252,1199,439.53,FR,NL,FR,device_809,card_4757,paypal,USD,2025-03-07 00:21:00,3,8,51,1,0,1,1,0,0,0,0,45,review,0
284,793,5207,731.36,GB,CO,NL,device_2841,card_4786,card,GBP,2025-04-14 04:39:00,6,11,219,0,0,1,1,0,0,1,0,55,3ds_required,1
285,908,7146,418.64,GB,DE,GB,device_1966,card_3792,paypal,USD,2025-05-22 01:00:00,5,16,282,0,0,1,1,0,0,0,0,35,review,0
286,2485,1344,1263.48,DE,BR,IT,device_1079,card_627,wallet,EUR,2025-06-12 09:40:00,1,17,323,0,1,1,1,0,1,0,0,65,3ds_required,0
287,872,601,829.63,BR,BR,RO,device_2679,card_1218,paypal,USD,2025-02-10 15:38:00,10,10,68,1,0,0,1,0,0,1,0,45,review,0
288,1626,5962,755.74,IT,CO,DE,device_3102,card_4212,card,USD,2025-01-29 23:39:00,3,19,289,0,1,1,1,0,0,0,0,55,3ds_required,0
289,166,3586,1143.4,IT,FR,NL,device_1514,card_1918,card,GBP,2025-02-07 15:24:00,9,12,198,1,1,1,1,0,1,1,0,95,block,0
290,164,5310,159.32,BR,NL,NL,device_2371,card_4460,wallet,EUR,2025-03-10 13:39:00,7,12,300,0,1,1,0,0,0,1,0,60,3ds_required,1
291,913,8461,611.73,GB,RO,RO,device_2475,card_55,wallet,EUR,2025-03-22 01:56:00,3,8,39,1,0,1,0,0,0,0,0,30,review,0
292,616,3063,240.25,CO,FR,IT,device_1699,card_2706,wallet,EUR,2025-03-29 15:46:00,8,16,107,0,1,1,1,0,0,1,0,75,block,1
293,177,2096,862.36,DE,DE,BR,device_161,card_4689,card,EUR,2025-01-31 06:45:00,5,6,264,1,0,0,1,0,0,0,0,25,approve,0
294,1162,1405,328.81,CO,RO,RO,device_699,card_1798,paypal,GBP,2025-01-26 23:31:00,10,6,319,1,0,1,0,0,0,1,0,50,3ds_required,1
295,1404,7430,896.82,FR,IT,PL,device_1579,card_1084,card,EUR,2025-02-06 20:04:00,9,17,350,1,0,1,1,0,0,1,0,65,3ds_required,1
296,727,7797,1352.9,CO,ES,BR,device_2062,card_963,card,USD,2025-05-01 00:55:00,3,20,276,0,1,1,1,0,1,0,0,65,3ds_required,1
297,1518,712,1047.98,PL,IT,RO,device_3235,card_3124,paypal,GBP,2025-05-27 11:26:00,10,4,217,0,1,1,1,0,1,1,0,85,block,1
298,953,1374,428.48,BR,PL,NL,device_775,card_45,wallet,GBP,2025-05-24 17:02:00,1,19,267,0,0,1,1,0,0,0,0,35,review,0
299,1537,3366,1033.21,GB,PL,GB,device_437,card_1268,paypal,GBP,2025-04-17 13:31:00,5,9,274,1,1,1,1,0,1,0,0,75,block,1
300,1628,3338,622.78,BR,RO,DE,device_1517,card_4581,wallet,USD,2025-02-16 04:46:00,5,19,176,1,0,1,1,0,0,0,0,45,review,0
301,488,3765,672.66,DE,FR,IT,device_2083,card_3282,paypal,GBP,2025-04-22 18:43:00,1,6,199,0,0,1,1,0,0,0,0,35,review,0
302,596,7728,1389.16,PL,FR,FR,device_1078,card_1817,paypal,EUR,2025-04-21 20:53:00,1,13,205,1,0,1,0,0,1,0,0,40,review,0
303,718,8100,661.26,IT,BR,NL,device_798,card_276,wallet,GBP,2025-04-04 21:37:00,4,20,86,0,1,1,1,0,0,0,0,55,3ds_required,1
304,2,2580,134.83,NL,PL,GB,device_2743,card_3238,paypal,GBP,2025-02-06 11:10:00,9,1,360,0,0,1,1,0,0,1,0,55,3ds_required,1
305,2291,5704,524.48,NL,IT,CO,device_797,card_3726,paypal,GBP,2025-01-01 20:19:00,5,6,208,0,0,1,1,0,0,0,0,35,review,0
306,2061,4822,513.25,FR,BR,NL,device_2204,card_4710,paypal,GBP,2025-03-22 14:29:00,7,19,247,0,1,1,1,0,0,1,0,75,block,0
307,1880,7549,1345.3,ES,RO,FR,device_1057,card_554,paypal,GBP,2025-05-24 13:41:00,4,8,161,1,1,1,1,0,1,0,0,75,block,1
308,40,4315,376.15,FR,PL,GB,device_312,card_4543,card,USD,2025-02-27 03:19:00,6,7,293,1,0,1,1,0,0,1,0,65,3ds_required,0
309,779,8176,1106.98,IT,IT,NL,device_847,card_1878,card,EUR,2025-06-02 06:00:00,10,12,79,0,0,0,1,0,1,1,0,45,review,0
310,322,8072,922.67,BR,ES,RO,device_1521,card_2584,paypal,GBP,2025-06-08 03:42:00,5,16,93,1,1,1,1,0,0,0,0,65,3ds_required,1
311,2363,2102,85.95,PL,RO,BR,device_134,card_4117,paypal,USD,2025-06-06 15:08:00,3,15,61,1,1,1,1,0,0,0,0,65,3ds_required,1
312,49,3453,572.24,FR,GB,GB,device_2510,card_2128,card,GBP,2025-02-17 20:24:00,4,9,241,1,1,1,0,0,0,0,0,50,3ds_required,1
313,1737,3450,631.54,GB,GB,PL,device_1146,card_3693,card,GBP,2025-01-24 20:57:00,10,8,51,1,0,0,1,0,0,1,0,45,review,0
314,2275,7082,1285.18,IT,DE,DE,device_1938,card_80,card,USD,2025-04-01 22:46:00,3,17,273,1,1,1,0,0,1,0,0,60,3ds_required,1
315,2303,782,600.61,DE,ES,IT,device_3334,card_2084,paypal,GBP,2025-01-18 12:44:00,8,11,133,1,1,1,1,0,0,1,0,85,block,1
316,1056,5639,34.65,FR,GB,CO,device_815,card_4726,wallet,GBP,2025-04-29 04:05:00,9,6,145,1,1,1,1,0,0,1,0,85,block,1
317,1997,7323,1335.0,PL,CO,NL,device_1900,card_1187,card,GBP,2025-05-28 00:58:00,6,14,323,1,0,1,1,0,1,1,0,75,block,1
318,1408,3740,473.66,NL,NL,CO,device_2641,card_3240,paypal,USD,2025-05-23 04:07:00,6,19,266,1,1,0,1,0,0,1,0,65,3ds_required,1
319,95,2049,1093.02,NL,FR,IT,device_684,card_3253,card,EUR,2025-01-12 14:42:00,8,18,27,0,1,1,1,0,1,1,0,85,block,1
320,341,1703,397.37,DE,FR,PL,device_1268,card_1879,card,GBP,2025-02-21 17:34:00,8,5,67,0,0,1,1,0,0,1,0,55,3ds_required,1
321,1462,5329,1297.04,RO,BR,NL,device_2247,card_3645,card,GBP,2025-04-09 04:11:00,3,19,305,1,1,1,1,0,1,0,0,75,block,1
322,2187,5074,1363.84,RO,BR,IT,device_3297,card_734,paypal,USD,2025-03-08 14:07:00,7,9,79,1,0,1,1,0,1,1,0,75,block,1
323,559,5635,433.71,BR,ES,RO,device_3095,card_3909,paypal,EUR,2025-05-20 10:08:00,7,10,305,0,0,1,1,0,0,1,0,55,3ds_required,1
324,773,6746,1323.83,PL,PL,IT,device_669,card_3193,paypal,EUR,2025-02-17 20:58:00,2,14,320,0,1,0,1,0,1,0,0,45,review,0
325,1167,8716,1214.17,PL,IT,FR,device_748,card_1120,paypal,EUR,2025-04-26 22:37:00,8,20,231,1,1,1,1,0,1,1,0,95,block,1
326,80,2493,79.2,BR,ES,DE,device_419,card_2312,paypal,EUR,2025-05-11 04:44:00,8,1,119,0,0,1,1,0,0,1,0,55,3ds_required,1
327,890,5602,633.26,RO,GB,RO,device_2855,card_260,paypal,EUR,2025-06-03 13:30:00,3,2,136,1,0,1,1,0,0,0,0,45,review,0
328,2225,7703,276.5,NL,PL,ES,device_500,card_2040,paypal,USD,2025-02-14 23:52:00,1,7,235,0,0,1,1,0,0,0,0,35,review,0
329,1937,6376,1023.76,NL,GB,DE,device_2578,card_346,wallet,GBP,2025-04-05 19:57:00,2,9,246,1,0,1,1,0,1,0,0,55,3ds_required,1
330,214,3569,1460.04,IT,PL,GB,device_62,card_1372,paypal,GBP,2025-01-22 18:45:00,7,8,4,0,1,1,1,0,1,1,1,95,block,1
331,635,6085,1157.34,IT,DE,RO,device_375,card_2773,wallet,EUR,2025-01-11 21:09:00,6,5,359,0,0,1,1,0,1,1,0,65,3ds_required,1
332,1298,5691,1209.26,RO,IT,ES,device_2824,card_3095,paypal,GBP,2025-01-25 12:39:00,5,2,248,1,1,1,1,0,1,0,0,75,block,1
333,2008,3110,852.22,BR,GB,GB,device_3000,card_3838,paypal,GBP,2025-06-16 11:23:00,9,6,35,0,1,1,0,0,0,1,0,60,3ds_required,1
334,1079,6015,683.85,BR,PL,DE,device_77,card_2983,wallet,EUR,2025-02-28 09:08:00,2,18,198,0,1,1,1,0,0,0,0,55,3ds_required,0
335,632,4639,487.29,GB,FR,FR,device_2144,card_547,card,EUR,2025-02-02 12:29:00,1,7,54,1,0,1,0,0,0,0,0,30,review,0
336,405,522,858.66,PL,RO,BR,device_2556,card_4836,paypal,EUR,2025-03-08 16:37:00,4,20,36,0,0,1,1,0,0,0,0,35,review,0
337,2013,1311,704.75,ES,GB,BR,device_3046,card_3408,paypal,GBP,2025-01-11 14:43:00,10,9,270,0,0,1,1,0,0,1,0,55,3ds_required,0
338,320,3538,1441.08,FR,FR,IT,device_2178,card_3157,card,EUR,2025-04-06 18:58:00,4,19,320,0,1,0,1,0,1,0,0,45,review,0
339,433,5865,1013.37,PL,FR,DE,device_3246,card_1478,wallet,USD,2025-04-02 21:02:00,6,6,273,1,1,1,1,0,1,1,0,95,block,0
340,2254,5320,1268.06,PL,PL,GB,device_2493,card_1972,wallet,GBP,2025-02-08 22:39:00,7,18,130,1,1,0,1,0,1,1,0,75,block,1
341,1627,4,1090.84,NL,CO,ES,device_2121,card_1107,paypal,EUR,2025-02-24 16:10:00,4,7,161,0,1,1,1,1,1,0,0,80,block,0
342,2095,2535,145.96,RO,GB,DE,device_567,card_2171,paypal,GBP,2025-02-15 11:38:00,4,9,153,0,1,1,1,0,0,0,0,55,3ds_required,1
343,891,1265,1086.75,RO,DE,RO,device_3383,card_4721,card,GBP,2025-04-27 22:03:00,5,2,295,1,0,1,1,0,1,0,0,55,3ds_required,0
